timestamp,solver,seed,rep,run_seed,coord_sigma,real_sigma,enable_deviation,total_time_sec,sum_solver_time_sec,total_obj,avg_Qsum,avg_backlog,avg_pushed,fairness_max_gap
20260213_182002,AGG_ORACLE_FCFS,3505,1,35050001,0.0,0.0,true,0.028306007385253906,0.027778148651123047,288.0,2.625,6.125,3.25,8.0
20260213_182002,AGG_ORACLE_FCFS,6689,1,66890001,0.0,0.0,true,0.031805992126464844,0.02789020538330078,288.0,2.625,6.125,3.25,8.0
20260213_182002,AGG_ORACLE_FCFS,7826,1,78260001,0.0,0.0,true,0.02850198745727539,0.027939558029174805,282.0,2.625,6.125,3.25,8.0
20260213_182002,AGG_ORACLE_FCFS,5159,1,51590001,0.0,0.0,true,0.028294801712036133,0.027794361114501953,288.0,2.625,6.125,3.25,8.0
20260213_182002,AGG_ORACLE_FCFS,9823,1,98230001,0.0,0.0,true,0.02849602699279785,0.027942657470703125,282.0,2.625,6.125,3.25,8.0
20260213_182002,AGG_ORACLE_FCFS,2946,1,29460001,0.0,0.0,true,0.028202056884765625,0.027706146240234375,282.0,2.625,6.125,3.25,8.0
20260213_182002,AGG_ORACLE_FCFS,6613,1,66130001,0.0,0.0,true,0.02837204933166504,0.027863740921020508,282.0,2.625,6.125,3.25,8.0
20260213_182002,AGG_ORACLE_FCFS,4006,1,40060001,0.0,0.0,true,0.028261899948120117,0.027727842330932617,288.0,2.625,6.125,3.25,8.0
20260213_182002,AGG_ORACLE_FCFS,7564,1,75640001,0.0,0.0,true,0.02484607696533203,0.02432084083557129,282.0,2.625,6.125,3.25,8.0
20260213_182002,AGG_ORACLE_FCFS,4866,1,48660001,0.0,0.0,true,0.02908802032470703,0.02856159210205078,288.0,2.625,6.125,3.25,8.0
20260213_182002,AGG_ORACLE_FCFS,1671,1,16710001,0.0,0.0,true,0.028522014617919922,0.027994155883789062,282.0,2.625,6.125,3.25,8.0
20260213_182002,AGG_ORACLE_FCFS,1434,1,14340001,0.0,0.0,true,0.028548002243041992,0.02802753448486328,282.0,2.625,6.125,3.25,8.0
20260213_182002,AGG_ORACLE_FCFS,8731,1,87310001,0.0,0.0,true,0.03229379653930664,0.0317530632019043,282.0,2.625,6.125,3.25,8.0
